SECCION ELECTORAL,MUNICIPIO,PAN,PRI,PRD,PVEM,PT,MC,MORENA,ES,PCPP,PSI,NAP,PES,RSP,FXM,CAND_IND_1,CAND_IND_2,TOTAL DE VOTOS,LISTA NOMINAL,CASILLA,DISTRITO F,DISTRITO L
1273,PUEBLA,49,7,4,3,4,3,27,0,1,1,3,2,2,0,0,0,110,329,B,9,17
1274,PUEBLA,175,23,5,2,2,11,51,0,2,1,3,1,1,2,0,0,284,504,B,6,17
1284,PUEBLA,41,11,4,4,2,1,23,0,0,1,3,0,3,2,0,0,96,214,B,6,17
1285,PUEBLA,46,7,2,0,5,3,29,0,2,0,1,1,0,0,0,0,105,257,B,9,17
1286,PUEBLA,107,31,2,13,3,8,83,0,5,1,3,0,2,2,0,0,264,569,B,9,17
1300,PUEBLA,71,14,3,7,4,3,108,0,2,2,3,0,0,15,0,0,232,499,B,9,17
1300,PUEBLA,97,18,2,8,4,5,67,0,2,1,7,5,0,17,0,0,237,499,C,9,17
1423,PUEBLA,28,6,1,6,2,2,28,0,1,0,1,1,1,2,0,0,84,227,B,12,17
1424,PUEBLA,29,10,1,2,1,0,22,0,0,3,2,1,0,1,0,0,74,127,B,12,17
1425,PUEBLA,73,29,1,4,7,3,40,0,2,1,1,1,3,2,0,0,176,356,B,12,17
1426,PUEBLA,160,27,3,3,5,5,46,0,5,0,3,2,1,3,0,0,267,500,B,12,17
1427,PUEBLA,66,24,4,5,3,2,76,0,3,1,4,3,2,2,0,0,200,464,B,12,17
1428,PUEBLA,96,12,5,16,5,3,79,0,3,0,2,3,4,5,0,0,242,512,B,12,17
1429,PUEBLA,59,9,0,3,0,2,32,0,3,0,5,1,2,1,0,0,125,358,B,12,17
1430,PUEBLA,79,22,5,12,3,6,58,0,2,1,6,5,5,5,0,0,223,443,B,12,17
1430,PUEBLA,73,25,3,2,4,4,64,0,7,0,3,5,0,1,0,0,194,442,C,12,17
1431,PUEBLA,139,37,4,19,8,2,98,0,8,0,5,7,3,3,0,0,339,688,B,12,17
1432,PUEBLA,103,18,6,3,7,2,53,0,3,3,4,0,0,4,0,0,209,483,B,12,17
1433,PUEBLA,142,33,3,14,9,5,61,0,2,0,4,0,0,4,0,0,285,515,B,12,17
1433,PUEBLA,129,29,3,8,4,6,77,0,6,0,4,1,0,4,0,0,275,514,C,12,17
1434,PUEBLA,198,41,1,7,11,5,93,0,5,2,4,6,2,1,0,0,382,635,B,12,17
1434,PUEBLA,156,24,8,5,4,6,76,0,5,1,7,3,4,1,0,0,303,634,C,12,17
1434,PUEBLA,85,12,4,0,5,5,53,0,2,0,4,3,1,4,0,0,187,1000,S,12,17
1435,PUEBLA,152,14,2,1,5,1,59,0,6,0,1,2,1,2,0,0,250,437,B,12,17
1435,PUEBLA,179,21,4,3,0,2,36,0,3,0,1,1,2,3,0,0,258,437,C,12,17
1436,PUEBLA,197,17,3,2,3,3,29,0,1,2,3,2,1,1,0,0,267,401,B,12,17
1436,PUEBLA,198,23,2,2,2,3,23,0,1,1,0,3,0,1,0,0,263,400,C,12,17
1437,PUEBLA,325,28,2,4,3,9,36,0,2,1,3,1,1,0,0,0,420,616,B,12,17
1437,PUEBLA,321,30,4,4,2,4,34,0,2,4,1,2,0,2,0,0,418,615,C,12,17
1438,PUEBLA,202,19,4,2,3,3,29,0,2,3,3,2,1,1,0,0,277,499,B,12,17
1438,PUEBLA,173,37,3,4,7,6,55,0,4,1,3,3,1,2,0,0,307,498,C,12,17
1439,PUEBLA,201,41,9,5,5,5,81,0,8,3,3,5,4,3,0,0,384,632,B,12,17
1440,PUEBLA,237,35,5,15,3,9,103,0,6,1,4,7,4,6,0,0,446,731,B,12,17
1441,PUEBLA,134,25,3,5,7,2,60,0,3,2,7,4,2,0,0,0,261,510,B,12,17
1441,PUEBLA,112,29,0,8,4,5,60,0,7,2,2,5,3,1,0,0,245,509,C,12,17
1442,PUEBLA,102,26,4,7,6,6,62,0,3,1,5,3,1,6,0,0,241,475,B,12,17
1442,PUEBLA,85,27,6,8,8,3,47,0,4,4,4,1,2,4,0,0,208,474,C,12,17
1443,PUEBLA,111,12,1,4,4,10,46,0,5,0,3,3,1,4,0,0,204,451,B,12,17
1443,PUEBLA,86,23,5,1,9,8,69,0,1,0,4,2,0,4,0,0,218,450,C,12,17
1447,PUEBLA,138,32,0,6,7,5,86,0,6,5,4,8,2,6,0,0,313,605,B,12,17
1447,PUEBLA,158,38,1,10,5,6,67,0,2,0,2,6,2,5,0,0,306,604,C,12,17
1449,PUEBLA,260,19,2,2,3,5,24,0,5,1,1,0,0,0,0,0,326,485,B,12,17
1449,PUEBLA,260,28,4,4,3,1,47,0,0,0,1,2,2,0,0,0,358,485,C,12,17
1450,PUEBLA,228,15,4,2,0,7,37,0,0,1,2,4,0,1,0,0,304,438,B,12,17
1450,PUEBLA,212,14,5,3,2,2,32,0,0,0,0,2,0,2,0,0,281,437,C,12,17
1451,PUEBLA,313,26,3,5,3,4,64,0,2,0,1,2,0,2,0,0,436,689,B,12,17
1452,PUEBLA,185,37,3,7,7,6,59,0,6,3,2,2,6,1,0,0,331,520,B,12,17
1452,PUEBLA,152,31,2,11,9,12,69,0,5,1,3,1,2,5,0,0,307,520,C,12,17
1453,PUEBLA,147,19,4,13,5,8,98,0,2,0,10,1,1,6,0,0,329,635,B,12,17
1453,PUEBLA,143,29,1,11,4,5,92,0,2,2,5,1,0,4,0,0,305,634,C,12,17
1453,PUEBLA,118,39,2,15,2,1,93,0,2,3,3,6,4,6,0,0,305,634,C,12,17
1454,PUEBLA,125,17,6,6,4,6,84,0,4,0,2,6,5,4,0,0,279,502,B,12,17
1454,PUEBLA,120,20,3,5,6,11,74,0,8,0,12,2,3,5,0,0,278,502,C,12,17
1454,PUEBLA,105,28,0,9,3,3,85,0,2,1,3,4,3,1,0,0,253,501,C,12,17
1471,PUEBLA,103,34,9,6,7,7,82,0,6,1,8,5,1,2,0,0,277,509,B,12,17
1471,PUEBLA,92,23,2,6,6,9,93,0,3,1,9,1,5,4,0,0,260,508,C,12,17
1471,PUEBLA,136,21,3,8,4,6,78,0,8,0,2,4,2,3,0,0,284,508,C,12,17
1472,PUEBLA,114,26,0,4,4,2,106,0,3,2,1,3,3,3,0,0,281,513,B,12,17
1472,PUEBLA,86,24,1,6,4,4,97,0,8,2,7,1,1,9,0,0,255,513,C,12,17
1472,PUEBLA,113,20,5,8,15,8,108,0,5,0,3,4,3,3,0,0,300,512,C,12,17
1473,PUEBLA,127,23,7,9,13,3,87,0,4,1,6,1,3,2,0,0,296,610,B,12,17
1473,PUEBLA,107,18,4,7,8,4,110,0,5,0,3,5,1,1,0,0,285,610,C,12,17
1473,PUEBLA,123,28,3,4,6,2,115,0,4,2,5,5,4,6,0,0,312,609,C,12,17
1474,PUEBLA,124,26,7,11,12,9,79,0,6,1,5,7,6,7,0,0,305,634,B,12,17
1474,PUEBLA,124,28,8,8,4,9,104,0,5,5,8,3,2,4,0,0,317,633,C,12,17
1475,PUEBLA,86,20,7,8,7,7,88,0,2,0,6,2,3,2,0,0,248,570,B,12,17
1475,PUEBLA,122,14,4,10,5,10,117,0,6,2,5,0,0,6,0,0,313,569,C,12,17
1476,PUEBLA,131,15,2,7,9,3,122,0,3,0,8,2,1,3,0,0,317,648,B,12,17
1476,PUEBLA,122,9,6,6,7,1,96,0,2,1,3,6,2,2,0,0,273,648,C,12,17
1476,PUEBLA,40,10,2,7,3,1,29,0,1,0,5,0,0,0,0,0,100,1000,S,12,17
1477,PUEBLA,95,8,5,12,12,1,81,0,2,2,7,5,3,10,0,0,250,567,B,12,17
1477,PUEBLA,95,8,5,12,12,1,81,0,2,2,7,5,3,10,0,0,250,567,C,12,17
1477,PUEBLA,88,16,3,8,7,8,96,0,5,4,5,2,0,2,0,0,255,566,C,12,17
1478,PUEBLA,181,21,4,5,7,9,45,0,3,0,2,1,0,0,0,0,283,425,B,12,17
1478,PUEBLA,175,30,5,3,6,4,51,0,1,0,2,6,0,7,0,0,296,424,C,12,17
1504,PUEBLA,219,41,7,6,7,10,111,0,1,1,5,6,10,4,0,0,428,740,B,12,17
1505,PUEBLA,164,25,2,8,7,7,100,0,4,9,4,1,2,6,0,0,349,712,B,12,17
1505,PUEBLA,148,28,4,8,8,6,81,0,4,1,6,2,1,4,0,0,318,712,C,12,17
1505,PUEBLA,180,24,3,9,7,0,2,0,3,0,8,3,2,2,0,0,252,711,C,12,17
2663,PUEBLA,187,23,3,5,4,4,54,0,4,0,2,2,3,2,0,0,302,641,B,9,17
2663,PUEBLA,179,22,4,7,9,3,60,0,2,2,1,2,0,5,0,0,300,641,C,9,17
1651,SAN ANDRES CHOLULA,116,4,1,2,8,2,97,0,14,2,0,63,1,1,14,19,351,649,B,10,18
1651,SAN ANDRES CHOLULA,115,9,3,4,7,4,78,0,14,2,2,69,0,4,10,35,371,649,C,10,18
1651,SAN ANDRES CHOLULA,126,5,2,4,4,3,80,0,14,2,0,70,1,1,8,34,361,648,C,10,18
1651,SAN ANDRES CHOLULA,94,8,0,1,6,2,119,0,25,1,1,110,2,0,10,20,407,648,C,10,18
1652,SAN ANDRES CHOLULA,164,15,3,6,6,5,65,0,4,0,2,10,0,3,4,41,333,693,B,10,18
1652,SAN ANDRES CHOLULA,156,10,1,2,4,8,78,0,4,0,4,36,1,0,1,47,355,693,C,10,18
1652,SAN ANDRES CHOLULA,161,19,2,4,3,3,71,0,5,2,2,20,1,1,0,53,353,693,C,10,18
1652,SAN ANDRES CHOLULA,186,16,3,3,8,4,69,0,2,3,2,14,1,4,4,48,379,693,C,10,18
1652,SAN ANDRES CHOLULA,192,17,2,3,5,4,69,0,4,0,1,13,5,1,6,38,364,693,C,10,18
1652,SAN ANDRES CHOLULA,187,24,2,8,4,1,68,0,2,0,4,14,1,2,3,49,375,693,C,10,18
1652,SAN ANDRES CHOLULA,180,7,2,1,4,6,79,0,9,1,0,33,2,2,1,45,377,693,C,10,18
1652,SAN ANDRES CHOLULA,165,9,2,4,4,4,78,0,15,2,1,35,2,0,4,35,368,693,C,10,18
1653,SAN ANDRES CHOLULA,93,8,0,2,3,7,113,0,17,0,0,118,5,1,1,27,403,725,B,10,18
1653,SAN ANDRES CHOLULA,103,6,2,4,6,6,97,0,10,1,4,87,2,2,3,24,365,725,C,10,18
1653,SAN ANDRES CHOLULA,98,15,0,4,4,5,124,0,14,1,0,75,2,2,5,23,384,724,C,10,18
1653,SAN ANDRES CHOLULA,111,9,0,6,5,12,109,0,11,2,1,121,0,4,5,30,439,724,C,10,18
1654,SAN ANDRES CHOLULA,128,6,2,3,5,6,118,0,10,0,0,55,2,3,4,26,375,631,B,0,18
1654,SAN ANDRES CHOLULA,121,8,2,4,2,14,98,0,6,0,1,67,0,6,5,39,381,631,C,0,18
1654,SAN ANDRES CHOLULA,120,10,5,4,6,1,132,0,5,0,0,61,2,2,8,27,393,630,C,0,18
1654,SAN ANDRES CHOLULA,163,10,3,6,7,1,127,0,7,0,1,49,0,1,1,34,414,630,C,0,18
1654,SAN ANDRES CHOLULA,191,17,2,3,5,4,69,0,4,0,1,13,5,1,6,39,364,630,C,0,18
1654,SAN ANDRES CHOLULA,133,9,1,5,1,8,102,0,10,1,2,98,3,2,1,23,405,630,C,0,18
1655,SAN ANDRES CHOLULA,124,10,1,1,6,4,162,0,7,2,0,71,0,3,3,12,414,643,B,10,18
1655,SAN ANDRES CHOLULA,105,11,3,0,11,4,124,0,14,2,0,67,0,3,5,19,384,643,C,10,18
1655,SAN ANDRES CHOLULA,98,14,3,6,8,4,127,0,10,1,2,55,2,3,5,20,366,642,C,10,18
1655,SAN ANDRES CHOLULA,118,22,1,3,8,2,124,0,15,3,2,67,2,1,6,8,390,642,C,10,18
1656,SAN ANDRES CHOLULA,65,2,3,3,6,2,121,0,3,1,1,54,1,2,1,12,281,518,B,10,18
1656,SAN ANDRES CHOLULA,56,3,0,2,6,4,103,0,8,0,0,43,1,4,1,9,251,518,C,10,18
1656,SAN ANDRES CHOLULA,61,10,0,3,6,1,103,0,12,3,2,35,1,3,1,20,272,517,C,10,18
1657,SAN ANDRES CHOLULA,73,3,1,8,7,2,131,0,8,1,5,56,3,3,4,17,327,655,B,10,18
1657,SAN ANDRES CHOLULA,68,4,2,12,1,5,125,0,7,0,0,51,1,4,1,20,308,654,C,10,18
1657,SAN ANDRES CHOLULA,70,6,2,10,1,2,115,0,9,1,0,51,2,2,1,12,291,654,C,10,18
1657,SAN ANDRES CHOLULA,58,5,4,9,4,6,142,0,8,2,1,65,0,6,2,16,336,654,C,10,18
1658,SAN ANDRES CHOLULA,73,8,4,12,6,8,128,0,3,2,2,35,1,0,1,21,316,591,B,10,18
1658,SAN ANDRES CHOLULA,98,4,4,29,6,6,105,0,5,0,3,25,1,4,4,25,320,591,C,10,18
1658,SAN ANDRES CHOLULA,93,10,3,10,12,10,135,0,2,1,0,23,1,4,2,16,328,591,C,10,18
1658,SAN ANDRES CHOLULA,94,7,0,12,7,5,138,0,4,1,1,35,3,2,2,18,336,591,C,10,18
1659,SAN ANDRES CHOLULA,100,6,2,14,6,7,168,0,10,0,2,41,1,2,2,35,411,748,B,10,18
1659,SAN ANDRES CHOLULA,151,10,1,9,13,5,146,0,5,0,1,20,5,8,2,38,421,748,C,10,18
1659,SAN ANDRES CHOLULA,117,8,3,12,7,7,138,0,6,1,2,28,0,1,5,36,378,748,C,10,18
1660,SAN ANDRES CHOLULA,61,3,5,4,4,10,146,0,6,2,0,25,0,7,7,23,314,663,B,10,18
1660,SAN ANDRES CHOLULA,70,5,4,6,7,5,132,0,22,0,2,28,1,7,1,17,325,663,C,10,18
1660,SAN ANDRES CHOLULA,54,6,2,8,6,5,122,0,9,3,2,15,0,3,6,44,292,663,C,10,18
1660,SAN ANDRES CHOLULA,65,6,1,5,4,2,175,0,4,1,2,13,4,5,4,13,316,663,C,10,18
1660,SAN ANDRES CHOLULA,73,5,8,3,8,4,141,0,7,0,2,17,1,7,1,36,320,663,C,10,18
1660,SAN ANDRES CHOLULA,85,4,5,6,3,1,134,0,12,0,0,23,0,8,2,34,322,663,C,10,18
1661,SAN ANDRES CHOLULA,77,6,5,7,7,3,134,0,14,1,2,21,0,7,1,41,337,720,B,10,18
1661,SAN ANDRES CHOLULA,82,7,10,13,7,10,117,0,14,3,1,38,1,3,4,40,360,720,C,10,18
1661,SAN ANDRES CHOLULA,58,4,1,9,10,3,144,0,10,0,1,35,1,2,5,50,345,720,C,10,18
1662,SAN ANDRES CHOLULA,94,11,5,19,7,4,118,0,8,3,1,39,1,7,7,23,357,712,B,10,18
1662,SAN ANDRES CHOLULA,48,9,6,13,8,8,142,0,7,2,2,47,1,2,5,24,335,712,C,10,18
1662,SAN ANDRES CHOLULA,79,9,7,12,10,3,123,0,4,2,1,53,1,2,3,28,352,712,C,10,18
1663,SAN ANDRES CHOLULA,253,20,3,4,4,1,79,0,1,0,1,12,0,4,1,46,435,745,B,10,18
1663,SAN ANDRES CHOLULA,228,18,3,4,4,6,88,0,7,4,0,10,1,7,2,45,428,745,C,10,18
1663,SAN ANDRES CHOLULA,178,23,3,4,16,6,95,0,3,1,3,25,1,7,2,43,427,745,C,10,18
1663,SAN ANDRES CHOLULA,213,13,1,3,6,2,101,0,1,0,3,15,1,4,0,54,423,745,C,10,18
1663,SAN ANDRES CHOLULA,201,20,1,3,8,7,97,0,7,1,6,19,0,1,3,47,437,745,C,10,18
1663,SAN ANDRES CHOLULA,201,9,1,4,13,6,115,0,5,1,3,14,1,5,1,28,414,745,C,10,18
1663,SAN ANDRES CHOLULA,203,21,5,5,5,5,106,0,1,0,2,19,2,7,2,42,437,745,C,10,18
1663,SAN ANDRES CHOLULA,195,18,4,6,10,9,89,0,1,1,0,9,3,5,5,40,404,745,C,10,18
1663,SAN ANDRES CHOLULA,221,10,2,5,4,3,103,0,3,2,3,16,0,1,0,41,422,745,C,10,18
1663,SAN ANDRES CHOLULA,220,13,3,4,8,9,99,0,3,2,0,22,0,3,1,37,431,745,C,10,18
1663,SAN ANDRES CHOLULA,226,19,4,6,5,6,88,0,2,0,1,20,0,4,5,56,448,745,C,10,18
1663,SAN ANDRES CHOLULA,198,11,2,6,4,6,97,0,5,3,2,29,0,7,3,54,436,745,C,10,18
1663,SAN ANDRES CHOLULA,200,13,7,8,8,7,90,0,6,0,0,14,2,4,1,43,413,744,C,10,18
1665,SAN ANDRES CHOLULA,212,13,4,5,11,10,95,0,2,0,0,10,0,1,1,31,408,711,B,10,18
1665,SAN ANDRES CHOLULA,209,19,3,4,4,8,112,0,0,2,2,11,1,8,1,18,423,711,C,10,18
1665,SAN ANDRES CHOLULA,206,7,1,6,6,1,116,0,2,0,1,13,2,0,2,27,400,711,C,10,18
1665,SAN ANDRES CHOLULA,200,10,1,3,9,1,103,0,1,0,1,13,0,3,3,41,403,711,C,10,18
1665,SAN ANDRES CHOLULA,176,15,0,5,16,8,120,0,2,0,3,8,0,6,1,24,389,711,C,10,18
1665,SAN ANDRES CHOLULA,167,11,2,6,12,3,138,0,2,0,0,13,0,6,1,19,390,711,C,10,18
1665,SAN ANDRES CHOLULA,174,19,2,1,8,11,127,0,1,1,1,5,1,2,1,22,390,711,C,10,18
1665,SAN ANDRES CHOLULA,226,17,4,6,3,7,92,0,2,1,0,5,0,3,3,28,405,711,C,10,18
1665,SAN ANDRES CHOLULA,196,19,1,2,5,6,112,0,2,3,1,14,1,2,0,38,414,711,C,10,18
1665,SAN ANDRES CHOLULA,187,13,3,1,4,6,110,0,1,2,2,8,0,8,0,28,384,711,C,10,18
1665,SAN ANDRES CHOLULA,183,15,1,3,6,3,118,0,2,1,1,19,0,3,0,30,393,711,C,10,18
1665,SAN ANDRES CHOLULA,181,12,4,2,4,5,118,0,4,1,2,12,1,7,5,23,386,710,C,10,18
1666,SAN ANDRES CHOLULA,119,17,4,2,7,3,179,0,5,2,0,12,3,3,3,22,390,639,B,10,18
1666,SAN ANDRES CHOLULA,122,10,7,6,8,2,145,0,1,1,1,8,1,1,3,20,342,639,C,10,18
1666,SAN ANDRES CHOLULA,156,10,1,7,9,3,124,0,2,1,2,17,2,1,8,22,368,639,C,10,18
1666,SAN ANDRES CHOLULA,119,20,0,5,7,2,136,0,2,0,0,15,2,5,12,24,360,639,C,10,18
1666,SAN ANDRES CHOLULA,105,11,4,8,8,0,130,0,3,0,3,24,7,9,3,30,354,638,C,10,18
1667,SAN ANDRES CHOLULA,88,12,2,8,7,5,141,0,6,4,3,26,1,6,5,16,338,608,B,10,18
1667,SAN ANDRES CHOLULA,57,12,2,7,7,2,152,0,2,0,3,41,2,3,6,16,318,608,C,10,18
1667,SAN ANDRES CHOLULA,81,13,3,4,8,8,128,0,12,1,0,16,2,2,3,11,299,608,C,10,18
1667,SAN ANDRES CHOLULA,93,9,5,1,10,3,140,0,0,0,5,33,1,7,12,8,337,608,C,10,18
1667,SAN ANDRES CHOLULA,69,5,1,3,14,8,135,0,5,1,1,14,2,9,4,12,293,608,C,10,18
1668,SAN ANDRES CHOLULA,83,15,1,5,9,4,167,0,3,2,3,14,2,3,4,25,345,673,B,10,18
1668,SAN ANDRES CHOLULA,97,4,3,10,11,4,176,0,3,2,2,27,1,4,6,13,369,672,C,10,18
1668,SAN ANDRES CHOLULA,84,13,2,11,4,3,175,0,6,1,2,13,1,7,4,14,356,672,C,10,18
1668,SAN ANDRES CHOLULA,132,13,3,4,5,4,126,0,5,2,1,10,1,4,2,21,344,672,C,10,18
1668,SAN ANDRES CHOLULA,94,6,5,8,6,4,140,0,4,0,4,15,0,7,3,25,345,672,C,10,18
1668,SAN ANDRES CHOLULA,121,8,1,11,5,8,135,0,4,0,0,15,1,2,1,22,341,672,C,10,18
1669,SAN ANDRES CHOLULA,112,6,2,6,7,8,141,0,7,0,1,17,2,5,5,30,361,705,B,10,18
1669,SAN ANDRES CHOLULA,97,8,1,6,6,4,172,0,11,5,2,17,2,3,6,18,368,705,C,10,18
1669,SAN ANDRES CHOLULA,293,27,2,2,2,3,32,0,3,0,0,2,0,0,1,73,444,682,E,10,18
1669,SAN ANDRES CHOLULA,303,17,4,4,0,8,39,0,1,2,0,8,1,3,5,82,481,681,E,10,18
1669,SAN ANDRES CHOLULA,328,29,1,4,0,4,28,0,4,1,0,3,1,2,0,64,471,681,E,10,18
1669,SAN ANDRES CHOLULA,296,35,2,3,1,7,32,0,4,0,0,3,0,2,1,76,467,681,E,10,18
1669,SAN ANDRES CHOLULA,327,30,2,3,1,7,37,0,0,0,0,3,2,2,2,67,487,681,E,10,18
1669,SAN ANDRES CHOLULA,306,26,5,3,1,8,30,0,1,0,1,2,1,0,2,72,465,681,E,10,18
1669,SAN ANDRES CHOLULA,307,28,5,5,1,6,36,0,3,0,0,4,0,0,2,81,481,681,E,10,18
1669,SAN ANDRES CHOLULA,335,25,3,0,1,4,24,0,2,1,0,7,2,0,1,71,481,681,E,10,18
1669,SAN ANDRES CHOLULA,96,14,0,4,6,2,131,0,2,0,0,23,0,4,7,32,334,705,C,10,18
1669,SAN ANDRES CHOLULA,95,5,3,6,13,8,152,0,4,2,3,11,0,8,7,32,356,705,C,10,18
1669,SAN ANDRES CHOLULA,78,9,1,2,10,8,177,0,1,2,1,13,0,2,8,13,338,704,C,10,18
1670,SAN ANDRES CHOLULA,72,7,0,4,5,5,134,0,4,4,3,23,1,5,64,21,362,641,B,10,18
1670,SAN ANDRES CHOLULA,88,13,1,8,2,9,100,0,9,2,4,20,4,2,50,22,345,640,C,10,18
1670,SAN ANDRES CHOLULA,66,19,2,6,2,8,87,0,6,1,1,18,2,3,37,21,290,640,C,10,18
1670,SAN ANDRES CHOLULA,87,9,1,5,11,9,99,0,11,3,2,24,3,5,36,19,343,640,C,10,18
1671,SAN ANDRES CHOLULA,74,10,1,5,6,3,95,0,9,1,0,22,2,3,45,17,304,655,B,10,18
1671,SAN ANDRES CHOLULA,103,12,1,11,3,10,98,0,9,0,1,32,3,2,62,22,383,655,C,10,18
1671,SAN ANDRES CHOLULA,104,12,1,11,3,10,97,0,9,0,1,31,3,2,63,22,383,655,C,10,18
1671,SAN ANDRES CHOLULA,74,18,3,5,4,2,68,0,11,1,5,15,5,4,48,15,297,654,C,10,18
1671,SAN ANDRES CHOLULA,71,10,4,7,3,3,85,0,6,0,2,20,2,5,41,14,284,654,C,10,18
1671,SAN ANDRES CHOLULA,94,11,1,4,4,5,105,0,9,2,2,30,0,6,39,20,341,654,C,10,18
2633,SAN ANDRES CHOLULA,260,31,2,8,1,11,61,0,2,0,0,4,0,4,1,37,429,689,B,10,18
2633,SAN ANDRES CHOLULA,242,26,3,5,1,0,61,0,2,0,1,3,0,4,3,35,396,688,C,10,18
2634,SAN ANDRES CHOLULA,154,16,3,8,5,2,85,0,4,1,3,2,1,3,1,27,322,568,B,10,18
2634,SAN ANDRES CHOLULA,169,14,2,5,2,6,88,0,5,2,3,5,0,3,1,35,347,568,C,10,18
2635,SAN ANDRES CHOLULA,160,18,2,6,1,4,106,0,2,2,3,2,1,3,2,23,345,609,B,10,18
2635,SAN ANDRES CHOLULA,165,14,4,5,7,5,114,0,3,0,2,2,0,2,1,35,368,608,C,10,18
2636,SAN ANDRES CHOLULA,108,10,2,7,3,3,126,0,2,0,6,11,1,7,3,28,329,542,B,10,18
2636,SAN ANDRES CHOLULA,78,11,3,4,2,4,115,0,3,1,5,5,1,8,1,56,302,542,C,10,18
2636,SAN ANDRES CHOLULA,99,11,0,4,9,5,111,0,2,2,2,2,0,4,0,43,305,542,C,10,18
2637,SAN ANDRES CHOLULA,78,7,0,3,4,14,119,0,1,1,1,6,1,8,1,5,255,517,B,10,18
2637,SAN ANDRES CHOLULA,75,16,2,2,3,9,97,0,1,2,1,6,3,7,0,4,237,516,C,10,18
2638,SAN ANDRES CHOLULA,76,8,2,3,5,8,140,0,4,2,2,14,1,43,3,43,363,628,B,10,18
2638,SAN ANDRES CHOLULA,86,10,1,4,9,8,132,0,6,4,1,8,1,3,3,50,336,628,C,10,18
2639,SAN ANDRES CHOLULA,94,10,1,8,6,7,168,0,5,3,2,11,3,3,3,33,368,687,B,10,18
2639,SAN ANDRES CHOLULA,110,5,1,3,8,6,159,0,2,0,2,21,3,3,0,26,360,686,C,10,18
2640,SAN ANDRES CHOLULA,119,13,3,6,5,5,92,0,2,0,1,3,0,4,1,30,292,579,B,10,18
2640,SAN ANDRES CHOLULA,151,14,2,3,2,11,99,0,1,1,1,10,1,4,1,26,330,579,C,10,18
2640,SAN ANDRES CHOLULA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,C,10,18
2641,SAN ANDRES CHOLULA,144,17,2,4,6,3,63,0,2,0,0,5,1,4,3,21,284,490,B,10,18
2641,SAN ANDRES CHOLULA,165,15,4,1,2,2,56,0,3,1,1,6,0,2,0,30,292,489,C,10,18
2642,SAN ANDRES CHOLULA,127,12,0,1,5,3,93,0,2,0,0,6,0,8,0,19,283,512,B,10,18
2642,SAN ANDRES CHOLULA,127,8,0,2,1,4,94,0,1,1,0,5,2,13,1,24,290,511,C,10,18
2644,SAN ANDRES CHOLULA,167,19,2,12,4,8,116,0,3,0,1,9,0,3,2,35,390,676,B,10,18
2644,SAN ANDRES CHOLULA,152,18,1,9,4,8,113,0,6,0,1,9,1,4,4,37,378,675,C,10,18
2644,SAN ANDRES CHOLULA,154,19,1,8,5,13,131,0,1,1,2,5,3,3,6,27,382,675,C,10,18
2645,SAN ANDRES CHOLULA,167,25,0,4,8,9,162,0,2,2,2,5,2,12,5,22,439,738,B,10,18
2645,SAN ANDRES CHOLULA,192,27,3,4,6,7,134,0,2,0,4,3,1,13,1,20,425,738,C,10,18
2646,SAN ANDRES CHOLULA,255,29,3,11,2,2,13,0,6,0,0,1,0,8,2,85,420,562,B,10,18
2646,SAN ANDRES CHOLULA,258,22,3,7,0,6,22,0,1,0,0,1,2,10,0,59,395,561,C,10,18
2646,SAN ANDRES CHOLULA,278,27,2,2,0,7,11,0,4,0,0,1,1,5,1,89,429,561,C,10,18
2647,SAN ANDRES CHOLULA,143,20,0,8,4,8,100,0,2,0,3,5,2,5,3,29,340,594,B,10,18
2647,SAN ANDRES CHOLULA,124,7,1,5,6,9,103,0,4,1,2,10,3,5,1,32,318,594,C,10,18
2647,SAN ANDRES CHOLULA,112,16,1,6,5,7,122,0,7,0,3,4,0,10,1,27,329,594,C,10,18
2659,SAN ANDRES CHOLULA,323,15,6,2,1,0,25,0,3,0,0,3,0,0,0,49,433,570,B,10,18
2660,SAN ANDRES CHOLULA,286,22,3,10,0,2,26,0,3,0,1,3,1,2,0,76,441,651,B,10,18
2661,SAN ANDRES CHOLULA,354,25,1,3,1,7,34,0,1,0,1,1,0,1,1,57,491,650,B,10,18
2662,SAN ANDRES CHOLULA,421,20,0,3,0,1,32,0,2,1,0,5,0,5,1,69,568,702,B,10,18
1800,SAN PEDRO CHOLULA,120,19,7,5,12,8,77,0,10,1,8,7,1,18,82,0,388,730,B,10,18
1800,SAN PEDRO CHOLULA,106,19,6,13,12,10,104,0,7,3,4,11,5,7,44,0,360,730,C,10,18
1800,SAN PEDRO CHOLULA,120,24,4,4,3,3,92,0,8,3,4,16,1,12,58,0,360,730,C,10,18
1800,SAN PEDRO CHOLULA,120,19,7,5,12,8,77,0,10,1,8,7,1,18,82,0,388,730,C,10,18
1801,SAN PEDRO CHOLULA,187,20,9,5,9,6,76,0,14,0,0,14,3,6,24,0,376,651,B,10,18
1801,SAN PEDRO CHOLULA,185,17,8,3,9,4,67,0,5,0,2,9,3,3,22,0,343,651,C,10,18
1801,SAN PEDRO CHOLULA,10,5,0,0,0,1,6,0,0,0,0,1,0,0,3,0,27,1000,S,10,18
