SECCION ELECTORAL,MUNICIPIO,PAN_CONVERGENCIA_NA_PRD,PRI_VERDE,PT,CANDIDATOS NO REGISTRADOS,TOTAL DE VOTOS,LISTA NOMINAL,CASILLA,DISTRITO F,DISTRITO L
144,ATEMPAN,176,79,46,1,354,679,CONTIGUA 2,3,5
144,ATEMPAN,184,71,61,0,354,678,CONTIGUA 1,3,5
144,ATEMPAN,179,90,54,4,357,678,BÁSICA,3,5
146,ATEMPAN,111,63,13,0,208,364,EXTRAORDINARIA 1,3,5
146,ATEMPAN,0,0,0,0,0,568,BÁSICA,3,5
146,ATEMPAN,0,0,0,0,0,569,CONTIGUA 1,3,5
147,ATEMPAN,90,43,30,0,193,353,BÁSICA,3,5
148,ATEXCAL,149,169,0,0,334,426,BÁSICA,15,24
148,ATEXCAL,164,178,0,0,346,426,CONTIGUA 1,15,24
149,ATEXCAL,80,118,0,0,207,253,BÁSICA,15,24
150,ATEXCAL,107,33,0,0,152,247,BÁSICA,15,24
151,ATEXCAL,164,69,0,0,249,345,BÁSICA,15,24
152,ATEXCAL,247,158,0,0,424,568,BÁSICA,15,24
153,ATEXCAL,132,78,0,0,218,270,BÁSICA,15,24
154,ATLIXCO,138,128,13,0,291,595,CONTIGUA 2,13,21
154,ATLIXCO,121,157,16,0,299,594,BÁSICA,13,21
154,ATLIXCO,138,160,15,0,325,594,CONTIGUA 1,13,21
155,ATLIXCO,74,104,14,0,198,362,BÁSICA,13,21
156,ATLIXCO,63,57,5,0,0,233,BÁSICA,13,21
157,ATLIXCO,102,83,9,0,204,381,CONTIGUA 1,13,21
157,ATLIXCO,108,99,7,0,217,380,BÁSICA,13,21
158,ATLIXCO,116,128,16,0,273,653,BÁSICA,13,21
158,ATLIXCO,134,151,14,0,311,654,CONTIGUA 1,13,21
159,ATLIXCO,156,105,17,0,292,573,CONTIGUA 1,13,21
159,ATLIXCO,168,113,19,0,311,572,BÁSICA,13,21
159,ATLIXCO,184,116,8,0,313,573,CONTIGUA 2,13,21
160,ATLIXCO,163,128,13,1,313,693,CONTIGUA 3,13,21
160,ATLIXCO,184,113,11,0,315,694,CONTIGUA 5,13,21
160,ATLIXCO,169,118,19,0,318,693,CONTIGUA 1,13,21
160,ATLIXCO,174,135,19,0,331,694,CONTIGUA 4,13,21
160,ATLIXCO,188,131,18,0,349,693,BÁSICA,13,21
160,ATLIXCO,199,117,26,0,0,693,CONTIGUA 2,13,21
161,ATLIXCO,151,96,7,0,258,504,BÁSICA,13,21
161,ATLIXCO,137,104,12,0,262,505,CONTIGUA 2,13,21
161,ATLIXCO,140,113,8,0,272,504,CONTIGUA 1,13,21
162,ATLIXCO,144,109,13,0,273,506,BÁSICA,13,21
162,ATLIXCO,138,122,6,0,280,506,CONTIGUA 2,13,21
162,ATLIXCO,150,102,14,0,0,506,CONTIGUA 1,13,21
163,ATLIXCO,125,110,24,0,275,690,CONTIGUA 2,13,21
163,ATLIXCO,145,109,17,0,286,691,CONTIGUA 5,13,21
163,ATLIXCO,141,116,24,0,294,690,CONTIGUA 4,13,21
163,ATLIXCO,139,118,22,0,302,690,BÁSICA,13,21
163,ATLIXCO,139,132,27,0,308,690,CONTIGUA 3,13,21
163,ATLIXCO,162,132,16,0,321,690,CONTIGUA 1,13,21
164,ATLIXCO,155,94,15,0,269,643,CONTIGUA 1,13,21
164,ATLIXCO,151,122,8,0,291,643,BÁSICA,13,21
164,ATLIXCO,178,99,10,0,296,643,CONTIGUA 2,13,21
164,ATLIXCO,162,122,12,0,310,643,CONTIGUA 3,13,21
165,ATLIXCO,139,121,3,0,272,653,CONTIGUA 2,13,21
165,ATLIXCO,159,118,10,0,295,652,BÁSICA,13,21
165,ATLIXCO,160,107,10,0,0,652,CONTIGUA 1,13,21
166,ATLIXCO,143,93,12,0,256,585,BÁSICA,13,21
166,ATLIXCO,156,78,14,0,257,585,CONTIGUA 1,13,21
166,ATLIXCO,168,101,14,0,293,585,CONTIGUA 2,13,21
167,ATLIXCO,171,132,17,0,338,679,BÁSICA,13,21
167,ATLIXCO,167,157,13,0,352,680,CONTIGUA 1,13,21
168,ATLIXCO,163,108,9,0,289,623,BÁSICA,13,21
168,ATLIXCO,135,134,13,0,294,624,CONTIGUA 2,13,21
168,ATLIXCO,143,123,18,0,295,624,CONTIGUA 1,13,21
169,ATLIXCO,144,106,15,0,275,615,BÁSICA,13,21
169,ATLIXCO,163,118,15,0,305,616,CONTIGUA 2,13,21
169,ATLIXCO,164,124,16,0,314,616,CONTIGUA 1,13,21
170,ATLIXCO,97,137,12,0,257,608,CONTIGUA 1,13,21
170,ATLIXCO,123,115,16,0,273,608,BÁSICA,13,21
170,ATLIXCO,132,137,13,0,296,608,CONTIGUA 2,13,21
171,ATLIXCO,160,143,10,1,324,634,BÁSICA,13,21
172,ATLIXCO,61,74,3,0,140,277,BÁSICA,13,21
173,ATLIXCO,138,149,9,0,305,720,CONTIGUA 1,13,21
173,ATLIXCO,148,136,11,0,305,719,BÁSICA,13,21
174,ATLIXCO,125,128,6,0,266,607,CONTIGUA 3,13,21
174,ATLIXCO,118,132,7,0,271,607,CONTIGUA 1,13,21
174,ATLIXCO,119,135,18,0,281,607,CONTIGUA 2,13,21
174,ATLIXCO,119,139,12,0,285,606,BÁSICA,13,21
175,ATLIXCO,139,107,12,2,276,603,CONTIGUA 1,13,21
175,ATLIXCO,142,114,13,0,279,602,BÁSICA,13,21
176,ATLIXCO,149,98,20,0,281,534,CONTIGUA 1,13,21
176,ATLIXCO,167,87,20,0,281,534,BÁSICA,13,21
177,ATLIXCO,162,119,13,0,308,617,CONTIGUA 1,13,21
177,ATLIXCO,165,115,19,0,312,617,BÁSICA,13,21
177,ATLIXCO,171,124,8,0,318,618,CONTIGUA 2,13,21
178,ATLIXCO,169,139,18,0,336,718,BÁSICA,13,21
178,ATLIXCO,182,126,24,0,347,718,CONTIGUA 1,13,21
179,ATLIXCO,102,74,12,0,198,399,BÁSICA,13,21
179,ATLIXCO,108,70,11,0,198,399,CONTIGUA 1,13,21
180,ATLIXCO,125,78,13,0,227,451,BÁSICA,13,21
180,ATLIXCO,117,128,13,0,265,452,CONTIGUA 1,13,21
181,ATLIXCO,148,91,22,0,271,539,BÁSICA,13,21
182,ATLIXCO,131,105,8,1,257,544,BÁSICA,13,21
183,ATLIXCO,127,90,11,0,232,436,BÁSICA,13,21
184,ATLIXCO,228,115,12,0,365,636,BÁSICA,13,21
185,ATLIXCO,161,120,18,0,311,717,BÁSICA,13,21
185,ATLIXCO,159,119,17,0,312,717,CONTIGUA 1,13,21
185,ATLIXCO,163,137,16,1,325,718,CONTIGUA 2,13,21
186,ATLIXCO,127,93,12,0,240,580,CONTIGUA 1,13,21
186,ATLIXCO,148,75,12,0,246,581,CONTIGUA 3,13,21
186,ATLIXCO,135,88,9,0,248,581,CONTIGUA 2,13,21
186,ATLIXCO,154,89,6,0,259,580,BÁSICA,13,21
187,ATLIXCO,152,119,20,0,299,674,CONTIGUA 1,13,21
187,ATLIXCO,152,136,9,0,303,673,BÁSICA,13,21
188,ATLIXCO,124,91,15,2,235,489,CONTIGUA 1,13,21
188,ATLIXCO,121,93,13,0,237,488,BÁSICA,13,21
189,ATLIXCO,161,135,12,0,313,659,BÁSICA,13,21
189,ATLIXCO,201,114,17,0,342,659,CONTIGUA 1,13,21
190,ATLIXCO,153,105,15,0,277,549,CONTIGUA 1,13,21
190,ATLIXCO,149,114,10,0,282,549,BÁSICA,13,21
191,ATLIXCO,136,121,12,0,281,600,BÁSICA,13,21
191,ATLIXCO,141,120,12,0,285,601,CONTIGUA 1,13,21
192,ATLIXCO,147,100,9,0,261,526,BÁSICA,13,21
192,ATLIXCO,133,109,13,0,263,526,CONTIGUA 1,13,21
193,ATLIXCO,163,100,7,0,278,554,CONTIGUA 2,13,21
193,ATLIXCO,170,80,17,0,279,554,CONTIGUA 1,13,21
193,ATLIXCO,162,104,15,0,293,553,BÁSICA,13,21
194,ATLIXCO,140,81,13,0,243,561,CONTIGUA 1,13,21
194,ATLIXCO,146,95,13,0,262,560,BÁSICA,13,21
195,ATLIXCO,150,137,8,0,315,611,BÁSICA,13,21
196,ATLIXCO,219,133,19,0,386,722,CONTIGUA 1,13,21
196,ATLIXCO,245,121,26,2,407,721,BÁSICA,13,21
197,ATLIXCO,145,107,17,1,275,581,BÁSICA,13,21
197,ATLIXCO,144,99,22,0,277,581,CONTIGUA 1,13,21
197,ATLIXCO,169,109,10,0,300,582,CONTIGUA 2,13,21
198,ATLIXCO,143,101,29,0,292,668,BÁSICA,13,21
198,ATLIXCO,162,113,13,0,302,669,CONTIGUA 1,13,21
199,ATLIXCO,129,145,14,0,302,723,BÁSICA,13,21
199,ATLIXCO,137,138,23,0,307,723,CONTIGUA 1,13,21
200,ATLIXCO,36,58,6,0,103,562,BÁSICA,13,21
200,ATLIXCO,70,52,5,0,131,563,CONTIGUA 1,13,21
201,ATLIXCO,127,142,15,0,294,708,CONTIGUA 2,13,21
201,ATLIXCO,122,155,10,0,305,707,CONTIGUA 1,13,21
201,ATLIXCO,137,159,14,0,324,707,BÁSICA,13,21
202,ATLIXCO,90,116,15,0,230,529,CONTIGUA 1,13,21
202,ATLIXCO,102,121,9,0,239,530,CONTIGUA 2,13,21
202,ATLIXCO,97,134,6,0,246,529,BÁSICA,13,21
203,ATLIXCO,175,92,8,0,290,672,BÁSICA,13,21
203,ATLIXCO,143,151,12,0,321,704,EXTRAORDINARIA 1,13,21
204,ATLIXCO,104,146,4,0,268,724,BÁSICA,13,21
204,ATLIXCO,134,126,12,0,286,724,CONTIGUA 1,13,21
205,ATLIXCO,97,136,10,0,276,666,CONTIGUA 1,13,21
205,ATLIXCO,88,183,13,0,312,665,BÁSICA,13,21
206,ATLIXCO,72,163,26,0,295,671,BÁSICA,13,21
206,ATLIXCO,86,169,25,0,315,671,CONTIGUA 1,13,21
207,ATLIXCO,149,95,3,0,264,472,BÁSICA,13,21
207,ATLIXCO,147,127,10,0,298,602,EXTRAORDINARIA 1,13,21
207,ATLIXCO,151,153,12,0,326,603,EXTRAORDINARIA 2,13,21
208,ATLIXCO,128,106,18,1,267,580,CONTIGUA 1,13,21
208,ATLIXCO,147,107,16,0,275,580,CONTIGUA 2,13,21
208,ATLIXCO,149,109,18,0,282,579,BÁSICA,13,21
209,ATLIXCO,73,137,9,0,230,628,CONTIGUA 1,13,21
209,ATLIXCO,77,143,5,0,237,628,BÁSICA,13,21
210,ATLIXCO,94,74,5,0,185,369,BÁSICA,13,21
211,ATLIXCO,120,147,0,0,278,522,BÁSICA,13,21
211,ATLIXCO,148,172,4,0,332,523,CONTIGUA 1,13,21
212,ATLIXCO,66,27,4,0,105,285,EXTRAORDINARIA 1,13,21
212,ATLIXCO,186,119,8,0,330,656,CONTIGUA 1,13,21
212,ATLIXCO,173,144,3,0,335,656,CONTIGUA 2,13,21
212,ATLIXCO,205,125,8,0,355,656,BÁSICA,13,21
213,ATLIXCO,161,89,2,0,265,533,CONTIGUA 1,13,21
213,ATLIXCO,153,105,5,0,284,533,CONTIGUA 2,13,21
213,ATLIXCO,162,105,3,0,285,532,BÁSICA,13,21
214,ATLIXCO,111,117,6,0,246,529,CONTIGUA 2,13,21
214,ATLIXCO,138,104,1,0,256,528,CONTIGUA 1,13,21
214,ATLIXCO,157,92,6,0,271,528,BÁSICA,13,21
215,ATLIXCO,137,82,8,0,240,625,CONTIGUA 2,13,21
215,ATLIXCO,143,81,10,0,243,624,BÁSICA,13,21
215,ATLIXCO,159,85,10,0,263,624,CONTIGUA 1,13,21
216,ATLIXCO,83,121,9,0,220,579,CONTIGUA 1,13,21
216,ATLIXCO,91,111,9,0,223,578,BÁSICA,13,21
216,ATLIXCO,102,115,7,0,237,579,CONTIGUA 2,13,21
217,ATLIXCO,142,67,13,0,232,506,CONTIGUA 1,13,21
217,ATLIXCO,152,66,10,0,243,506,BÁSICA,13,21
217,ATLIXCO,152,63,6,0,243,506,CONTIGUA 2,13,21
218,ATLIXCO,78,114,6,0,206,548,BÁSICA,13,21
218,ATLIXCO,103,106,7,0,233,548,CONTIGUA 1,13,21
219,ATLIXCO,128,82,10,0,224,595,CONTIGUA 1,13,21
219,ATLIXCO,123,94,3,0,235,596,CONTIGUA 2,13,21
219,ATLIXCO,185,95,3,0,303,595,BÁSICA,13,21
220,ATLIXCO,177,119,8,0,314,607,BÁSICA,13,21
221,ATLIXCO,65,109,3,0,192,335,EXTRAORDINARIA 1,13,21
221,ATLIXCO,85,152,3,0,260,662,BÁSICA,13,21
222,ATOYATEMPAN,51,184,147,0,416,595,CONTIGUA 1,14,12
222,ATOYATEMPAN,70,186,124,0,416,595,BÁSICA,14,12
222,ATOYATEMPAN,53,229,126,0,438,595,CONTIGUA 2,14,12
223,ATOYATEMPAN,56,203,134,0,411,623,CONTIGUA 1,14,12
223,ATOYATEMPAN,61,210,120,0,425,623,BÁSICA,14,12
223,ATOYATEMPAN,54,220,130,0,431,623,CONTIGUA 2,14,12
223,ATOYATEMPAN,52,227,145,0,453,624,CONTIGUA 3,14,12
224,ATZALA,155,181,0,0,340,534,CONTIGUA 1,13,22
224,ATZALA,137,220,0,0,364,534,BÁSICA,13,22
225,ATZITZIHUACAN,101,177,0,0,284,430,CONTIGUA 1,13,21
225,ATZITZIHUACAN,97,206,0,0,308,430,BÁSICA,13,21
226,ATZITZIHUACAN,283,57,0,0,344,551,BÁSICA,13,21
226,ATZITZIHUACAN,278,66,0,0,350,552,CONTIGUA 1,13,21
226,ATZITZIHUACAN,298,63,0,0,366,552,CONTIGUA 2,13,21
227,ATZITZIHUACAN,234,181,0,0,430,679,BÁSICA,13,21
227,ATZITZIHUACAN,268,148,0,0,434,679,CONTIGUA 1,13,21
228,ATZITZIHUACAN,111,156,0,0,283,533,CONTIGUA 1,13,21
228,ATZITZIHUACAN,130,148,0,0,295,533,BÁSICA,13,21
229,ATZITZIHUACAN,92,143,0,0,248,477,BÁSICA,13,21
229,ATZITZIHUACAN,128,117,0,0,255,478,CONTIGUA 1,13,21
230,ATZITZIHUACAN,85,106,0,0,197,381,CONTIGUA 1,13,21
230,ATZITZIHUACAN,110,81,0,0,197,380,BÁSICA,13,21
231,ATZITZIHUACAN,178,106,0,0,293,477,BÁSICA,13,21
232,ATZITZIHUACAN,94,118,0,0,226,452,BÁSICA,13,21
232,ATZITZIHUACAN,107,130,0,0,245,453,CONTIGUA 1,13,21
233,ATZITZIHUACAN,205,120,0,0,338,556,BÁSICA,13,21
234,ATZITZINTLA,163,200,0,0,368,514,CONTIGUA 2,8,14
234,ATZITZINTLA,170,204,0,0,379,514,CONTIGUA 1,8,14
234,ATZITZINTLA,179,186,0,0,382,513,BÁSICA,8,14
235,ATZITZINTLA,213,216,0,0,437,620,CONTIGUA 1,8,14
235,ATZITZINTLA,202,238,0,0,446,619,BÁSICA,8,14
236,ATZITZINTLA,65,32,0,0,99,143,BÁSICA,8,14
236,ATZITZINTLA,162,145,0,0,316,484,EXTRAORDINARIA 1,8,14
237,ATZITZINTLA,176,103,0,0,292,413,BÁSICA,8,14
237,ATZITZINTLA,125,157,0,0,295,413,CONTIGUA 1,8,14
237,ATZITZINTLA,276,210,0,0,504,637,EXTRAORDINARIA 1,8,14
238,ATZITZINTLA,68,106,0,0,179,254,EXTRAORDINARIA 1,8,14
238,ATZITZINTLA,245,198,0,0,447,659,BÁSICA,8,14
239,AXUTLA,152,104,0,0,266,493,CONTIGUA 1,14,23
239,AXUTLA,167,105,0,0,282,492,BÁSICA,14,23
240,AXUTLA,43,37,0,0,81,154,EXTRAORDINARIA 1,14,23
240,AXUTLA,85,84,0,0,171,320,BÁSICA,14,23
241,AYOTOXCO DE GUERRERO,253,262,0,0,538,724,BÁSICA,3,5
241,AYOTOXCO DE GUERRERO,211,308,0,0,546,724,CONTIGUA 1,3,5
242,AYOTOXCO DE GUERRERO,183,155,0,0,351,510,CONTIGUA 1,3,5
242,AYOTOXCO DE GUERRERO,176,175,0,0,364,510,BÁSICA,3,5
242,AYOTOXCO DE GUERRERO,144,210,0,0,370,510,CONTIGUA 2,3,5
243,AYOTOXCO DE GUERRERO,264,110,3,0,387,556,BÁSICA,3,5
243,AYOTOXCO DE GUERRERO,278,118,0,0,414,556,CONTIGUA 1,3,5
244,AYOTOXCO DE GUERRERO,160,151,0,0,327,481,BÁSICA,3,5
244,AYOTOXCO DE GUERRERO,164,239,0,0,423,604,EXTRAORDINARIA 1,3,5
245,CALPAN,70,55,122,0,261,514,CONTIGUA 1,5,8
245,CALPAN,54,60,143,0,263,514,BÁSICA,5,8
246,CALPAN,63,70,238,0,398,689,BÁSICA,5,8
246,CALPAN,46,103,243,0,415,690,CONTIGUA 1,5,8
247,CALPAN,62,73,194,0,349,601,CONTIGUA 1,5,8
247,CALPAN,41,76,212,0,350,601,BÁSICA,5,8
248,CALPAN,75,92,125,0,307,599,CONTIGUA 3,5,8
248,CALPAN,117,70,115,0,318,599,CONTIGUA 2,5,8
248,CALPAN,115,75,124,0,335,598,BÁSICA,5,8
248,CALPAN,87,92,157,0,348,599,CONTIGUA 1,5,8
249,CALPAN,145,48,42,0,247,554,CONTIGUA 1,5,8
249,CALPAN,137,34,65,0,0,553,BÁSICA,5,8
250,CALPAN,146,44,55,0,268,547,CONTIGUA 1,5,8
250,CALPAN,151,57,44,0,287,546,BÁSICA,5,8
251,CALPAN,24,116,55,0,236,462,BÁSICA,5,8
251,CALPAN,33,121,62,0,256,462,CONTIGUA 1,5,8
252,CALPAN,18,120,68,0,237,446,CONTIGUA 1,5,8
252,CALPAN,150,299,137,0,669,445,BÁSICA,5,8
253,CALTEPEC,261,237,0,0,515,659,BÁSICA,4,24
254,CALTEPEC,131,169,0,0,311,394,EXTRAORDINARIA 1,4,24
254,CALTEPEC,157,203,0,0,373,507,BÁSICA,4,24
255,CALTEPEC,109,93,0,0,205,272,BÁSICA,4,24
256,CALTEPEC,154,158,0,0,319,403,CONTIGUA 1,4,24
256,CALTEPEC,181,138,0,0,327,403,BÁSICA,4,24
257,CALTEPEC,136,103,0,0,240,312,BÁSICA,4,24
258,CALTEPEC,162,119,0,0,293,371,BÁSICA,4,24
259,CALTEPEC,12,39,0,0,51,70,BÁSICA,4,24
260,CAMOCUAUTLA,277,228,0,0,517,593,CONTIGUA 1,2,2
260,CAMOCUAUTLA,262,265,0,0,539,593,BÁSICA,2,2
261,CAMOCUAUTLA,157,144,0,0,305,349,BÁSICA,2,2
262,CAÑADA MORELOS,144,68,102,0,328,566,CONTIGUA 2,4,25
262,CAÑADA MORELOS,116,112,92,0,340,565,BÁSICA,4,25
262,CAÑADA MORELOS,151,106,86,0,353,565,CONTIGUA 1,4,25
263,CAÑADA MORELOS,209,92,89,0,411,659,BÁSICA,4,25
263,CAÑADA MORELOS,198,88,117,0,425,660,CONTIGUA 1,4,25
264,CAÑADA MORELOS,55,72,10,0,156,243,EXTRAORDINARIA 1,4,25
264,CAÑADA MORELOS,159,123,22,0,316,492,CONTIGUA 1,4,25
264,CAÑADA MORELOS,174,154,7,0,342,492,BÁSICA,4,25
265,CAÑADA MORELOS,161,148,35,0,365,601,CONTIGUA 2,4,25
265,CAÑADA MORELOS,236,100,36,0,391,600,BÁSICA,4,25
265,CAÑADA MORELOS,212,137,29,0,399,601,CONTIGUA 3,4,25
265,CAÑADA MORELOS,228,117,45,0,404,601,CONTIGUA 1,4,25
266,CAÑADA MORELOS,131,222,11,0,385,586,BÁSICA,4,25
267,CAÑADA MORELOS,65,181,9,0,263,406,EXTRAORDINARIA 1,4,25
267,CAÑADA MORELOS,17,228,3,0,269,442,BÁSICA,4,25
268,CAÑADA MORELOS,17,197,11,0,243,376,CONTIGUA 1,4,25
268,CAÑADA MORELOS,35,191,3,0,243,375,BÁSICA,4,25
268,CAÑADA MORELOS,55,180,15,0,270,434,EXTRAORDINARIA 1,4,25
269,CAÑADA MORELOS,30,180,37,0,258,382,BÁSICA,4,25
270,CAÑADA MORELOS,152,177,51,0,407,627,CONTIGUA 2,4,25
270,CAÑADA MORELOS,122,176,67,0,409,627,CONTIGUA 3,4,25
270,CAÑADA MORELOS,123,234,39,0,425,626,BÁSICA,4,25
270,CAÑADA MORELOS,0,0,0,0,0,627,CONTIGUA 1,4,25
271,CAXHUACAN,217,156,189,0,579,730,BÁSICA,2,4
271,CAXHUACAN,209,155,198,0,591,730,CONTIGUA 1,2,4
272,CAXHUACAN,174,140,127,0,460,576,BÁSICA,2,4
272,CAXHUACAN,167,118,179,0,477,576,CONTIGUA 1,2,4
273,COATEPEC,127,195,0,0,327,421,BÁSICA,2,2
273,COATEPEC,134,189,0,0,327,422,CONTIGUA 1,2,2
274,COATZINGO,45,185,0,0,247,516,BÁSICA,14,23
274,COATZINGO,47,195,0,0,260,516,CONTIGUA 1,14,23
275,COATZINGO,57,176,0,0,255,555,BÁSICA,14,23
275,COATZINGO,47,208,0,0,268,555,CONTIGUA 1,14,23
276,COATZINGO,13,45,0,0,61,118,EXTRAORDINARIA 1,14,23
276,COATZINGO,32,110,0,0,163,271,BÁSICA,14,23
277,COHETZALA,79,185,0,0,281,552,BÁSICA,14,22
277,COHETZALA,92,204,0,0,307,553,CONTIGUA 1,14,22
278,COHETZALA,27,131,0,0,164,329,BÁSICA,14,22
279,COHUECAN,49,327,110,0,500,666,BÁSICA,13,22
279,COHUECAN,43,384,92,0,529,667,CONTIGUA 1,13,22
280,COHUECAN,66,99,230,0,412,693,CONTIGUA 1,13,22
280,COHUECAN,68,113,251,0,446,692,BÁSICA,13,22
281,COHUECAN,52,103,120,0,308,510,BÁSICA,13,22
282,CORONANGO,72,109,163,0,362,580,CONTIGUA 1,10,8
282,CORONANGO,73,127,155,0,376,579,BÁSICA,10,8
283,CORONANGO,78,179,153,0,419,669,CONTIGUA 1,10,8
283,CORONANGO,106,158,169,0,441,670,CONTIGUA 3,10,8
283,CORONANGO,80,202,161,0,451,669,BÁSICA,10,8
283,CORONANGO,107,200,136,0,460,670,CONTIGUA 2,10,8
284,CORONANGO,86,140,143,0,383,615,CONTIGUA 1,10,8
284,CORONANGO,111,128,159,0,408,615,CONTIGUA 2,10,8
284,CORONANGO,86,149,178,0,431,614,BÁSICA,10,8
285,CORONANGO,86,143,215,0,458,728,CONTIGUA 1,10,8
285,CORONANGO,81,152,239,0,488,728,CONTIGUA 2,10,8
285,CORONANGO,88,140,218,0,0,727,BÁSICA,10,8
286,CORONANGO,138,114,74,0,338,695,BÁSICA,10,8
286,CORONANGO,143,138,52,0,344,696,CONTIGUA 1,10,8
287,CORONANGO,95,100,44,0,244,531,BÁSICA,10,8
287,CORONANGO,116,114,41,0,276,532,CONTIGUA 1,10,8
287,CORONANGO,104,110,55,0,278,532,CONTIGUA 2,10,8
288,CORONANGO,111,121,56,0,296,591,CONTIGUA 1,10,8
288,CORONANGO,113,137,41,0,299,590,BÁSICA,10,8
289,CORONANGO,195,34,101,0,344,593,CONTIGUA 1,10,8
289,CORONANGO,142,49,85,0,354,592,BÁSICA,10,8
289,CORONANGO,204,51,77,0,0,593,CONTIGUA 2,10,8
290,CORONANGO,168,33,79,0,288,515,BÁSICA,10,8
290,CORONANGO,185,30,70,0,298,515,CONTIGUA 2,10,8
290,CORONANGO,160,47,87,0,308,515,CONTIGUA 1,10,8
291,CORONANGO,193,89,73,0,377,750,CONTIGUA 1,10,8
291,CORONANGO,212,103,81,0,412,749,BÁSICA,10,8
291,CORONANGO,218,89,114,0,443,750,CONTIGUA 2,10,8
292,CORONANGO,156,55,68,0,303,575,CONTIGUA 1,10,8
292,CORONANGO,174,52,84,0,332,575,CONTIGUA 2,10,8
292,CORONANGO,164,82,78,0,342,575,BÁSICA,10,8
293,CORONANGO,132,122,158,0,427,715,CONTIGUA 1,10,8
293,CORONANGO,118,129,179,0,443,715,BÁSICA,10,8
293,CORONANGO,132,103,200,0,447,716,CONTIGUA 2,10,8
294,COXCATLAN,153,98,0,0,259,384,CONTIGUA 1,4,26
294,COXCATLAN,157,101,0,0,261,383,BÁSICA,4,26
295,COXCATLAN,234,161,0,0,413,638,BÁSICA,4,26
296,COXCATLAN,242,164,0,0,424,717,CONTIGUA 1,4,26
296,COXCATLAN,287,176,0,0,472,716,BÁSICA,4,26
297,COXCATLAN,213,168,0,0,392,609,BÁSICA,4,26
297,COXCATLAN,262,152,0,0,427,609,CONTIGUA 1,4,26
298,COXCATLAN,127,157,0,37,334,527,EXTRAORDINARIA 1,4,26
298,COXCATLAN,125,192,0,0,398,689,BÁSICA,4,26
299,COXCATLAN,29,78,0,0,115,214,BÁSICA,4,26
299,COXCATLAN,45,126,0,0,185,280,EXTRAORDINARIA 1,4,26
299,COXCATLAN,25,229,0,2,271,380,EXTRAORDINARIA 3,4,26
299,COXCATLAN,31,220,0,0,274,379,EXTRAORDINARIA 2,4,26
300,COXCATLAN,193,180,0,0,390,604,CONTIGUA 1,4,26
300,COXCATLAN,205,173,0,0,392,604,BÁSICA,4,26
300,COXCATLAN,204,191,0,0,412,605,CONTIGUA 2,4,26
301,COXCATLAN,176,230,0,0,420,680,BÁSICA,4,26
301,COXCATLAN,179,232,0,0,426,680,CONTIGUA 1,4,26
302,COXCATLAN,89,85,0,0,204,365,EXTRAORDINARIA 1,4,26
302,COXCATLAN,222,153,0,0,399,605,BÁSICA,4,26
303,COXCATLAN,152,136,0,0,296,501,BÁSICA,4,26
304,COXCATLAN,91,127,0,0,249,365,BÁSICA,4,26
305,COXCATLAN,253,180,0,0,456,722,CONTIGUA 1,4,26
305,COXCATLAN,267,190,0,0,481,722,BÁSICA,4,26
306,COYOMEAPAN,46,95,7,0,156,189,EXTRAORDINARIA 1,4,26
306,COYOMEAPAN,161,180,33,0,401,545,BÁSICA,4,26
306,COYOMEAPAN,190,165,36,0,412,546,CONTIGUA 2,4,26
306,COYOMEAPAN,186,168,48,0,422,545,CONTIGUA 1,4,26
307,COYOMEAPAN,72,170,28,0,288,399,CONTIGUA 1,4,26
307,COYOMEAPAN,70,192,22,0,298,399,BÁSICA,4,26
307,COYOMEAPAN,200,246,14,0,494,621,EXTRAORDINARIA 1,4,26
308,COYOMEAPAN,123,161,23,0,333,489,BÁSICA,4,26
308,COYOMEAPAN,106,100,22,0,0,340,EXTRAORDINARIA 1,4,26
309,COYOMEAPAN,62,91,17,0,187,248,BÁSICA,4,26
310,COYOMEAPAN,36,128,42,0,234,325,BÁSICA,4,26
310,COYOMEAPAN,68,339,9,0,433,553,EXTRAORDINARIA 1,4,26
310,COYOMEAPAN,185,112,24,0,460,457,EXTRAORDINARIA 2,4,26
311,COYOMEAPAN,156,134,16,0,331,452,BÁSICA,4,26
311,COYOMEAPAN,164,140,9,0,336,452,CONTIGUA 1,4,26
312,COYOMEAPAN,68,68,3,0,148,170,BÁSICA,4,26
313,COYOMEAPAN,164,91,6,0,276,393,BÁSICA,4,26
313,COYOMEAPAN,154,118,8,0,303,393,CONTIGUA 1,4,26
314,COYOTEPEC,208,175,0,0,391,538,BÁSICA,15,24
314,COYOTEPEC,203,183,0,0,396,539,CONTIGUA 1,15,24
315,COYOTEPEC,183,154,0,0,362,476,BÁSICA,15,24
316,COYOTEPEC,162,158,0,0,361,508,BÁSICA,15,24
318,CUAPIAXTLA DE MADERO,134,214,32,0,392,663,BÁSICA,7,13
318,CUAPIAXTLA DE MADERO,124,215,45,0,400,664,CONTIGUA 2,7,13
318,CUAPIAXTLA DE MADERO,149,229,38,0,423,663,CONTIGUA 1,7,13
319,CUAUTEMPAN,155,226,0,0,392,529,EXTRAORDINARIA 1,2,4
319,CUAUTEMPAN,211,215,0,0,437,607,CONTIGUA 1,2,4
319,CUAUTEMPAN,255,162,0,0,439,607,BÁSICA,2,4
319,CUAUTEMPAN,245,204,0,0,461,608,CONTIGUA 2,2,4
